data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
KEN001529,KEN,KEN001529,1529,2022-03-05,2022,1,Explosions/Remote violence,Suicide bomb,Police Forces of Kenya,,4,Protesters (Kenya),,3,32,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.7259230819814748,34.91025363065288,1,International Organization,Subnational,"Suicide bomb reported in Kapenguria, Rift Valley region.",0,2022-03-05T15:51:23.486983
KEN001530,KEN,KEN001530,1530,2023-12-10,2023,1,Riots,Violent demonstration,Political Militia (Kenya),,5,,,2,31,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.353080509767103,36.864577753499745,1,International Organization,Subnational,"Violent demonstration reported in Nairobi, Nairobi region.",0,2023-12-10T15:51:23.486983
KEN001531,KEN,KEN001531,1531,2025-06-03,2025,1,Battles,Armed clash,Police Forces of Kenya,,4,Unidentified Armed Group (Kenya),,0,27,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.8311386578266218,40.152749931469295,1,International Organization,International,"Armed clash reported in Wajir, North Eastern region.",2,2025-06-03T15:51:23.486983
KEN001532,KEN,KEN001532,1532,2021-09-27,2021,1,Protests,Excessive force against protesters,Police Forces of Kenya,,6,Rioters (Kenya),,0,65,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.213625070919222,37.49344899186477,1,Media,International,"Excessive force against protesters reported in Marsabit, Eastern region.",0,2021-09-27T15:51:23.486983
KEN001533,KEN,KEN001533,1533,2022-11-22,2022,1,Violence against civilians,Abduction/forced disappearance,Rioters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.0611415448097687,36.505596296748,1,Government,National,"Abduction/forced disappearance reported in Kiambu, Central region.",0,2022-11-22T15:51:23.486983
KEN001534,KEN,KEN001534,1534,2025-12-17,2025,1,Battles,Armed clash,Protesters (Kenya),,6,Civilians (Kenya),,0,74,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.130025802099596,42.15935096435493,1,Government,International,"Armed clash reported in Mandera, North Eastern region.",2,2025-12-17T15:51:23.486983
KEN001535,KEN,KEN001535,1535,2021-05-14,2021,1,Riots,Violent demonstration,Rioters (Kenya),,2,Military Forces of Kenya,,4,15,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.4128900450838031,39.590379482864535,1,Government,National,"Violent demonstration reported in Garissa, North Eastern region.",0,2021-05-14T15:51:23.486983
KEN001536,KEN,KEN001536,1536,2021-09-13,2021,1,Riots,Violent demonstration,Military Forces of Kenya,,4,Political Militia (Kenya),,0,69,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.4624230340618571,34.33690879035199,1,Government,National,"Violent demonstration reported in Kisumu, Nyanza region.",0,2021-09-13T15:51:23.486983
KEN001537,KEN,KEN001537,1537,2024-09-29,2024,1,Protests,Excessive force against protesters,Rioters (Kenya),,2,,,3,79,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.12426778462782762,37.89738323229275,1,Media,Subnational,"Excessive force against protesters reported in Isiolo, Eastern region.",0,2024-09-29T15:51:23.486983
KEN001538,KEN,KEN001538,1538,2023-03-21,2023,1,Battles,Armed clash,Al Shabaab,,4,Police Forces of Kenya,,4,77,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.5682250237220279,37.11517657933818,1,International Organization,International,"Armed clash reported in Nairobi, Nairobi region.",3,2023-03-21T15:51:23.486983
KEN001539,KEN,KEN001539,1539,2021-05-03,2021,1,Explosions/Remote violence,Air/drone strike,Pastoralist Militia (Kenya),,6,Police Forces of Kenya,,7,60,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.4068063561775601,36.95582539910242,1,International Organization,Subnational,"Air/drone strike reported in Nairobi, Nairobi region.",0,2021-05-03T15:51:23.486983
KEN001540,KEN,KEN001540,1540,2025-05-16,2025,1,Protests,Peaceful protest,Ethnic Militia (Kenya),,5,Al Shabaab,,2,50,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.34529004216088155,37.19263437130871,1,International Organization,Subnational,"Peaceful protest reported in Isiolo, Eastern region.",0,2025-05-16T15:51:23.486983
KEN001541,KEN,KEN001541,1541,2022-03-13,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Police Forces of Kenya,,4,Military Forces of Kenya,,5,64,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.6042262236761244,35.44845476928572,1,Government,Subnational,"Shelling/artillery/missile attack reported in Lodwar, Rift Valley region.",0,2022-03-13T15:51:23.486983
KEN001542,KEN,KEN001542,1542,2022-08-09,2022,1,Battles,Armed clash,Political Militia (Kenya),,6,Civilians (Kenya),,5,17,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.601069407912561,37.0926330569412,1,International Organization,International,"Armed clash reported in Kiambu, Central region.",10,2022-08-09T15:51:23.486983
KEN001543,KEN,KEN001543,1543,2021-06-04,2021,1,Protests,Excessive force against protesters,Pastoralist Militia (Kenya),,7,,,1,73,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.2255170923019922,35.28606804055665,1,International Organization,International,"Excessive force against protesters reported in Kapenguria, Rift Valley region.",0,2021-06-04T15:51:23.486983
KEN001544,KEN,KEN001544,1544,2021-09-17,2021,1,Violence against civilians,Attack,Political Militia (Kenya),,7,Military Forces of Kenya,,4,34,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.7213898317940617,34.76860434779595,1,International Organization,National,"Attack reported in Kapenguria, Rift Valley region.",1,2021-09-17T15:51:23.486983
KEN001545,KEN,KEN001545,1545,2024-02-06,2024,1,Battles,Government regains territory,Civilians (Kenya),,3,Protesters (Kenya),,5,28,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.4564588241260223,34.49168961329144,1,Government,International,"Government regains territory reported in Kisumu, Nyanza region.",0,2024-02-06T15:51:23.486983
KEN001546,KEN,KEN001546,1546,2024-10-18,2024,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Kenya,,5,Protesters (Kenya),,5,56,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.741184789428589,37.60405194449528,1,NGO,National,"Abduction/forced disappearance reported in Isiolo, Eastern region.",0,2024-10-18T15:51:23.486983
KEN001547,KEN,KEN001547,1547,2021-10-20,2021,1,Protests,Protest with intervention,Rioters (Kenya),,1,Ethnic Militia (Kenya),,5,61,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.2123235858989325,40.164471567803204,1,Government,International,"Protest with intervention reported in Mombasa, Coast region.",0,2021-10-20T15:51:23.486983
KEN001548,KEN,KEN001548,1548,2022-07-24,2022,1,Battles,Non-state actor overtakes territory,Military Forces of Kenya,,2,Pastoralist Militia (Kenya),,6,48,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.0562638049477764,40.14430436059169,1,Government,Subnational,"Non-state actor overtakes territory reported in Wajir, North Eastern region.",1,2022-07-24T15:51:23.486983
KEN001549,KEN,KEN001549,1549,2021-12-03,2021,1,Riots,Mob violence,Protesters (Kenya),,5,,,4,59,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.498645353988033,37.18823223277154,1,Government,National,"Mob violence reported in Kiambu, Central region.",0,2021-12-03T15:51:23.486983
KEN001550,KEN,KEN001550,1550,2025-06-05,2025,1,Explosions/Remote violence,Suicide bomb,Civilians (Kenya),,2,Political Militia (Kenya),,6,20,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.6476608128902552,36.710550426563664,1,Government,International,"Suicide bomb reported in Nairobi, Nairobi region.",1,2025-06-05T15:51:23.486983
KEN001551,KEN,KEN001551,1551,2023-06-03,2023,1,Protests,Protest with intervention,Civilians (Kenya),,1,Military Forces of Kenya,,2,66,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.6350614511633417,35.6373377361293,1,NGO,National,"Protest with intervention reported in Kabarnet, Rift Valley region.",0,2023-06-03T15:51:23.486983
KEN001552,KEN,KEN001552,1552,2023-04-09,2023,1,Violence against civilians,Attack,Protesters (Kenya),,5,,,2,14,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.2405835217062497,40.01301336515682,1,Media,International,"Attack reported in Wajir, North Eastern region.",1,2023-04-09T15:51:23.486983
KEN001553,KEN,KEN001553,1553,2021-06-01,2021,1,Protests,Excessive force against protesters,Political Militia (Kenya),,5,,,7,60,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.629208470305327,40.00797625434165,1,International Organization,National,"Excessive force against protesters reported in Wajir, North Eastern region.",0,2021-06-01T15:51:23.486983
KEN001554,KEN,KEN001554,1554,2022-04-16,2022,1,Protests,Protest with intervention,Pastoralist Militia (Kenya),,3,Police Forces of Kenya,,3,33,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.379246146479664,41.91036988724398,1,International Organization,National,"Protest with intervention reported in Mandera, North Eastern region.",0,2022-04-16T15:51:23.486983
KEN001555,KEN,KEN001555,1555,2022-05-12,2022,1,Riots,Mob violence,Military Forces of Kenya,,6,Political Militia (Kenya),,2,25,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.3094700922245637,41.18960114646165,1,Media,International,"Mob violence reported in Lamu, Coast region.",1,2022-05-12T15:51:23.486983
KEN001556,KEN,KEN001556,1556,2022-03-22,2022,1,Violence against civilians,Attack,Military Forces of Kenya,,1,Political Militia (Kenya),,0,14,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.8994192015535512,40.11631089259684,1,NGO,National,"Attack reported in Wajir, North Eastern region.",5,2022-03-22T15:51:23.486983
KEN001557,KEN,KEN001557,1557,2021-05-17,2021,1,Protests,Protest with intervention,Al Shabaab,,1,Police Forces of Kenya,,1,67,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.837354247310062,39.978499088486686,1,Media,National,"Protest with intervention reported in Garissa, North Eastern region.",0,2021-05-17T15:51:23.486983
KEN001558,KEN,KEN001558,1558,2025-11-23,2025,1,Battles,Non-state actor overtakes territory,Military Forces of Kenya,,1,Military Forces of Kenya,,6,76,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.091506169250719,36.96817936422028,1,Media,Subnational,"Non-state actor overtakes territory reported in Kiambu, Central region.",0,2025-11-23T15:51:23.486983
KEN001559,KEN,KEN001559,1559,2025-07-06,2025,1,Violence against civilians,Sexual violence,Political Militia (Kenya),,5,Unidentified Armed Group (Kenya),,2,34,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.006686183119270453,35.079679276425495,1,International Organization,Subnational,"Sexual violence reported in Kisumu, Nyanza region.",1,2025-07-06T15:51:23.486983
KEN001560,KEN,KEN001560,1560,2022-10-02,2022,1,Protests,Protest with intervention,Protesters (Kenya),,5,Police Forces of Kenya,,2,53,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.605601346426503,41.82800984883962,1,Government,Subnational,"Protest with intervention reported in Mandera, North Eastern region.",0,2022-10-02T15:51:23.486983
KEN001561,KEN,KEN001561,1561,2023-11-24,2023,1,Battles,Government regains territory,Protesters (Kenya),,2,,,0,36,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.3384184158539245,39.74335532912793,1,International Organization,Subnational,"Government regains territory reported in Mombasa, Coast region.",0,2023-11-24T15:51:23.486983
KEN001562,KEN,KEN001562,1562,2023-12-13,2023,1,Strategic developments,Looting/property destruction,Political Militia (Kenya),,1,,,5,13,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.8578384453626,35.66489054830541,1,International Organization,Subnational,"Looting/property destruction reported in Lodwar, Rift Valley region.",0,2023-12-13T15:51:23.486983
KEN001563,KEN,KEN001563,1563,2021-12-22,2021,1,Strategic developments,Change to group/activity,Pastoralist Militia (Kenya),,5,Pastoralist Militia (Kenya),,2,29,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.32050888720408,41.37530707950038,1,International Organization,National,"Change to group/activity reported in Lamu, Coast region.",0,2021-12-22T15:51:23.486983
KEN001564,KEN,KEN001564,1564,2025-07-21,2025,1,Riots,Violent demonstration,Al Shabaab,,2,Al Shabaab,,1,42,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.5520697751778876,41.9372394424458,1,NGO,National,"Violent demonstration reported in Mandera, North Eastern region.",0,2025-07-21T15:51:23.486983
KEN001565,KEN,KEN001565,1565,2023-07-08,2023,1,Protests,Excessive force against protesters,Ethnic Militia (Kenya),,4,,,7,38,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.5886169612324497,40.11830764268614,1,Government,International,"Excessive force against protesters reported in Mombasa, Coast region.",0,2023-07-08T15:51:23.486983
KEN001566,KEN,KEN001566,1566,2021-07-31,2021,1,Protests,Protest with intervention,Ethnic Militia (Kenya),,4,Civilians (Kenya),,1,15,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.3965232545377139,35.21475207220164,1,NGO,National,"Protest with intervention reported in Kisumu, Nyanza region.",0,2021-07-31T15:51:23.486983
KEN001567,KEN,KEN001567,1567,2025-04-21,2025,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya,,7,Pastoralist Militia (Kenya),,2,39,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.0328595501065507,40.417499916690325,1,Government,Subnational,"Remote explosive/landmine/IED reported in Lamu, Coast region.",0,2025-04-21T15:51:23.486983
KEN001568,KEN,KEN001568,1568,2025-11-24,2025,1,Explosions/Remote violence,Remote explosive/landmine/IED,Pastoralist Militia (Kenya),,4,,,6,46,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-1.9947742031076694,41.282660878441554,1,NGO,National,"Remote explosive/landmine/IED reported in Lamu, Coast region.",0,2025-11-24T15:51:23.486983
KEN001569,KEN,KEN001569,1569,2025-06-04,2025,1,Strategic developments,Headquarters or base established,Protesters (Kenya),,7,,,1,24,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.3913513141165916,40.098729394304996,1,Media,Subnational,"Headquarters or base established reported in Wajir, North Eastern region.",0,2025-06-04T15:51:23.486983
KEN001570,KEN,KEN001570,1570,2021-06-18,2021,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Kenya,,6,,,2,63,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.1900912805538395,34.945499580842274,1,NGO,Subnational,"Abduction/forced disappearance reported in Kapenguria, Rift Valley region.",3,2021-06-18T15:51:23.486983
KEN001571,KEN,KEN001571,1571,2021-08-04,2021,1,Violence against civilians,Attack,Pastoralist Militia (Kenya),,7,Pastoralist Militia (Kenya),,2,22,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.7409943525519966,41.668045865697884,1,NGO,Subnational,"Attack reported in Mandera, North Eastern region.",0,2021-08-04T15:51:23.486983
KEN001572,KEN,KEN001572,1572,2025-08-01,2025,1,Riots,Mob violence,Protesters (Kenya),,5,Al Shabaab,,1,56,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.2762048745194807,41.3535298364183,1,International Organization,National,"Mob violence reported in Lamu, Coast region.",0,2025-08-01T15:51:23.486983
KEN001573,KEN,KEN001573,1573,2023-12-08,2023,1,Riots,Mob violence,Military Forces of Kenya,,1,Political Militia (Kenya),,2,62,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.2602333737099338,39.911761620295884,1,International Organization,Subnational,"Mob violence reported in Wajir, North Eastern region.",0,2023-12-08T15:51:23.486983
KEN001574,KEN,KEN001574,1574,2025-12-30,2025,1,Protests,Excessive force against protesters,Rioters (Kenya),,5,Ethnic Militia (Kenya),,5,28,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.305897876251889,34.33821949961939,1,Media,International,"Excessive force against protesters reported in Bungoma, Western region.",0,2025-12-30T15:51:23.486983
KEN001575,KEN,KEN001575,1575,2021-07-29,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Police Forces of Kenya,,6,,,1,49,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.3820630981259896,34.83300772212324,1,Government,Subnational,"Shelling/artillery/missile attack reported in Bungoma, Western region.",0,2021-07-29T15:51:23.486983
KEN001576,KEN,KEN001576,1576,2023-10-24,2023,1,Protests,Peaceful protest,Protesters (Kenya),,3,Military Forces of Kenya,,0,69,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.3349530249289477,35.14094904307778,1,Government,National,"Peaceful protest reported in Kisumu, Nyanza region.",0,2023-10-24T15:51:23.486983
KEN001577,KEN,KEN001577,1577,2021-09-07,2021,1,Violence against civilians,Attack,Military Forces of Kenya,,3,,,0,43,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.5336937388687617,41.078766541239645,1,International Organization,National,"Attack reported in Lamu, Coast region.",0,2021-09-07T15:51:23.486983
KEN001578,KEN,KEN001578,1578,2022-11-20,2022,1,Explosions/Remote violence,Suicide bomb,Rioters (Kenya),,7,Pastoralist Militia (Kenya),,6,25,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.5197885985520007,34.08921014359924,1,Media,Subnational,"Suicide bomb reported in Bungoma, Western region.",1,2022-11-20T15:51:23.486983
KEN001579,KEN,KEN001579,1579,2025-10-21,2025,1,Explosions/Remote violence,Air/drone strike,Civilians (Kenya),,1,Ethnic Militia (Kenya),,7,19,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.5466745631887595,40.027218154370765,1,Media,Subnational,"Air/drone strike reported in Mombasa, Coast region.",0,2025-10-21T15:51:23.486983
KEN001580,KEN,KEN001580,1580,2023-04-06,2023,1,Violence against civilians,Attack,Al Shabaab,,3,,,2,28,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,-0.05428587925049888,38.02392806995047,1,International Organization,Subnational,"Attack reported in Isiolo, Eastern region.",0,2023-04-06T15:51:23.486983
KEN001581,KEN,KEN001581,1581,2024-08-04,2024,1,Battles,Armed clash,Police Forces of Kenya,,1,,,3,79,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.9507881809210113,41.773274800559584,1,NGO,International,"Armed clash reported in Mandera, North Eastern region.",1,2024-08-04T15:51:23.486983
KEN001582,KEN,KEN001582,1582,2021-09-24,2021,1,Violence against civilians,Attack,Ethnic Militia (Kenya),,6,Military Forces of Kenya,,7,37,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.012894070851453887,35.39903663915423,1,Government,International,"Attack reported in Kabarnet, Rift Valley region.",0,2021-09-24T15:51:23.486983
KEN001583,KEN,KEN001583,1583,2021-09-08,2021,1,Protests,Protest with intervention,Police Forces of Kenya,,1,Rioters (Kenya),,4,43,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.34612067803427593,35.937377117079635,1,Government,International,"Protest with intervention reported in Kabarnet, Rift Valley region.",0,2021-09-08T15:51:23.486983
KEN001584,KEN,KEN001584,1584,2024-02-08,2024,1,Explosions/Remote violence,Air/drone strike,Protesters (Kenya),,3,Pastoralist Militia (Kenya),,5,30,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.2906162654078903,37.23880666791579,1,Media,Subnational,"Air/drone strike reported in Kiambu, Central region.",0,2024-02-08T15:51:23.486983
