id,content,category,threat_level,event_type,location,region,country,latitude,longitude,fatalities,timestamp,source,content_length,word_count,has_fatalities,severity_score
200000000462,"Unarmed Assault attack in Kisumu, Nyanza province Attack type: Unarmed Assault. Target: Business in Kisumu. Group: Sabaot Land Defence Force.",terrorism,medium,Unarmed Assault,Kisumu,Nyanza,Kenya,0.14640426559989006,34.62087105345163,0,2008-06-27,GTD,141,20,0,0.5
200000000463,"Hostage Taking (Kidnapping) attack in Wajir, North Eastern province Attack type: Hostage Taking (Kidnapping). Target: Military in Wajir. Group: Sabaot Land Defence Force.",terrorism,medium,Hostage Taking (Kidnapping),Wajir,North Eastern,Kenya,1.476237633977397,40.02607221830871,1,2012-11-11,GTD,170,23,1,0.5
200000000464,"Unknown attack in Nairobi, Nairobi province Attack type: Unknown. Target: Business in Nairobi. Group: Mungiki.",terrorism,medium,Unknown,Nairobi,Nairobi,Kenya,-1.0577975491111753,36.833697566734955,0,2024-12-13,GTD,110,15,0,0.5
200000000465,"Facility/Infrastructure Attack attack in Nairobi, Nairobi province Attack type: Facility/Infrastructure Attack. Target: Business in Nairobi. Group: Al-Shabaab.",terrorism,high,Facility/Infrastructure Attack,Nairobi,Nairobi,Kenya,-1.0066645645765078,36.99817169158922,6,2009-09-01,GTD,159,17,1,0.75
200000000466,"Bombing/Explosion attack in Mandera, North Eastern province Attack type: Bombing/Explosion. Target: Business in Mandera. Group: Sabaot Land Defence Force.",terrorism,medium,Bombing/Explosion,Mandera,North Eastern,Kenya,3.7950077076431357,41.5702391253102,0,2014-09-18,GTD,154,19,0,0.5
200000000467,"Armed Assault attack in Wajir, North Eastern province Attack type: Armed Assault. Target: Transportation in Wajir. Group: Sabaot Land Defence Force.",terrorism,medium,Armed Assault,Wajir,North Eastern,Kenya,1.9640749700503872,40.322611272693784,0,2018-03-27,GTD,148,21,0,0.5
200000000468,"Facility/Infrastructure Attack attack in Wajir, North Eastern province Attack type: Facility/Infrastructure Attack. Target: Private Citizens & Property in Wajir. Group: Unknown.",terrorism,medium,Facility/Infrastructure Attack,Wajir,North Eastern,Kenya,1.7200704661052,40.03977099820762,2,2014-04-04,GTD,177,21,1,0.5
200000000469,"Facility/Infrastructure Attack attack in Mandera, North Eastern province Attack type: Facility/Infrastructure Attack. Target: Government (General) in Mandera. Group: Al-Shabaab.",terrorism,medium,Facility/Infrastructure Attack,Mandera,North Eastern,Kenya,3.777119435872854,41.72878063953152,0,2024-10-25,GTD,177,19,0,0.5
200000000470,"Facility/Infrastructure Attack attack in Mombasa, Coast province Attack type: Facility/Infrastructure Attack. Target: NGO in Mombasa. Group: Mungiki.",terrorism,medium,Facility/Infrastructure Attack,Mombasa,Coast,Kenya,-4.296281394882761,39.684586537385435,0,2014-11-02,GTD,149,17,0,0.5
200000000471,"Armed Assault attack in Kisumu, Nyanza province Attack type: Armed Assault. Target: Police in Kisumu. Group: Al-Shabaab.",terrorism,medium,Armed Assault,Kisumu,Nyanza,Kenya,-0.3873816213883332,34.94785547831037,1,2021-02-11,GTD,120,17,1,0.5
200000000472,"Armed Assault attack in Kisumu, Nyanza province Attack type: Armed Assault. Target: Military in Kisumu. Group: Mungiki.",terrorism,medium,Armed Assault,Kisumu,Nyanza,Kenya,-0.10478553786277166,34.66134049239031,2,2012-02-17,GTD,119,17,1,0.5
200000000473,"Bombing/Explosion attack in Garissa, North Eastern province Attack type: Bombing/Explosion. Target: Police in Garissa. Group: Al-Shabaab.",terrorism,medium,Bombing/Explosion,Garissa,North Eastern,Kenya,-0.32512851544505045,39.45784056901271,0,2024-04-18,GTD,137,16,0,0.5
200000000474,"Assassination attack in Kisumu, Nyanza province Attack type: Assassination. Target: Transportation in Kisumu. Group: Unknown.",terrorism,medium,Assassination,Kisumu,Nyanza,Kenya,-0.38837174695603555,34.99974792994465,0,2018-10-24,GTD,125,15,0,0.5
200000000475,"Hostage Taking (Kidnapping) attack in Garissa, North Eastern province Attack type: Hostage Taking (Kidnapping). Target: Educational Institution in Garissa. Group: Sabaot Land Defence Force.",terrorism,medium,Hostage Taking (Kidnapping),Garissa,North Eastern,Kenya,-0.21803320317351177,39.61528993884864,0,2004-06-16,GTD,189,24,0,0.5
200000000476,"Facility/Infrastructure Attack attack in Wajir, North Eastern province Attack type: Facility/Infrastructure Attack. Target: Business in Wajir. Group: Al-Shabaab.",terrorism,medium,Facility/Infrastructure Attack,Wajir,North Eastern,Kenya,1.9681856907216617,40.25795747194344,0,2017-01-22,GTD,161,18,0,0.5
200000000477,"Armed Assault attack in Eldoret, Rift Valley province Attack type: Armed Assault. Target: Government (General) in Eldoret. Group: Al-Shabaab.",terrorism,medium,Armed Assault,Eldoret,Rift Valley,Kenya,0.29724733938043424,35.23347922461506,1,2016-04-10,GTD,141,19,1,0.5
200000000478,"Bombing/Explosion attack in Lamu, Coast province Attack type: Bombing/Explosion. Target: Government (General) in Lamu. Group: Al-Shabaab.",terrorism,high,Bombing/Explosion,Lamu,Coast,Kenya,-2.5250551211731738,41.11219062489456,5,2010-08-22,GTD,137,16,1,0.75
200000000479,"Unarmed Assault attack in Wajir, North Eastern province Attack type: Unarmed Assault. Target: Transportation in Wajir. Group: Sabaot Land Defence Force.",terrorism,medium,Unarmed Assault,Wajir,North Eastern,Kenya,1.7434095174248603,40.334261215344924,0,2004-04-07,GTD,152,21,0,0.5
200000000480,"Bombing/Explosion attack in Mombasa, Coast province Attack type: Bombing/Explosion. Target: Religious Figures/Institutions in Mombasa. Group: Mungiki.",terrorism,medium,Bombing/Explosion,Mombasa,Coast,Kenya,-4.014930339607751,39.752489975885325,1,2022-10-09,GTD,150,16,1,0.5
200000000481,"Assassination attack in Nairobi, Nairobi province Attack type: Assassination. Target: Police in Nairobi. Group: Mungiki.",terrorism,high,Assassination,Nairobi,Nairobi,Kenya,-1.0095992212831162,36.79258183083921,4,2011-10-05,GTD,120,15,1,0.75
200000000482,"Facility/Infrastructure Attack attack in Lamu, Coast province Attack type: Facility/Infrastructure Attack. Target: Journalists & Media in Lamu. Group: Sabaot Land Defence Force.",terrorism,medium,Facility/Infrastructure Attack,Lamu,Coast,Kenya,-2.5514574493655937,40.980510623187065,0,2011-01-05,GTD,177,22,0,0.5
200000000483,"Hijacking attack in Wajir, North Eastern province Attack type: Hijacking. Target: Private Citizens & Property in Wajir. Group: Unknown.",terrorism,medium,Hijacking,Wajir,North Eastern,Kenya,2.0066216514813346,40.050162668260825,0,2023-04-24,GTD,135,19,0,0.5
200000000484,"Armed Assault attack in Eldoret, Rift Valley province Attack type: Armed Assault. Target: Religious Figures/Institutions in Eldoret. Group: Al-Shabaab.",terrorism,high,Armed Assault,Eldoret,Rift Valley,Kenya,0.2430032875042233,35.47990316712303,2,2015-09-13,GTD,151,19,1,0.75
200000000485,"Armed Assault attack in Garissa, North Eastern province Attack type: Armed Assault. Target: Educational Institution in Garissa. Group: Unknown.",terrorism,high,Armed Assault,Garissa,North Eastern,Kenya,-0.35144761437338445,39.45284215327904,7,2008-07-08,GTD,143,19,1,0.75
200000000486,"Bombing/Explosion attack in Eldoret, Rift Valley province Attack type: Bombing/Explosion. Target: Journalists & Media in Eldoret. Group: Sabaot Land Defence Force.",terrorism,medium,Bombing/Explosion,Eldoret,Rift Valley,Kenya,0.7309200399833442,35.30931784413577,4,2009-06-27,GTD,163,21,1,0.5
200000000487,"Facility/Infrastructure Attack attack in Lamu, Coast province Attack type: Facility/Infrastructure Attack. Target: NGO in Lamu. Group: Al-Shabaab.",terrorism,critical,Facility/Infrastructure Attack,Lamu,Coast,Kenya,-2.3726268565511948,40.97598866025544,12,2010-11-04,GTD,146,17,1,1.0
200000000488,"Bombing/Explosion attack in Mandera, North Eastern province Attack type: Bombing/Explosion. Target: Private Citizens & Property in Mandera. Group: Al-Shabaab.",terrorism,medium,Bombing/Explosion,Mandera,North Eastern,Kenya,4.170881744390334,41.90856882977031,4,2020-07-22,GTD,158,19,1,0.5
200000000489,"Bombing/Explosion attack in Wajir, North Eastern province Attack type: Bombing/Explosion. Target: Tourists in Wajir. Group: Unknown.",terrorism,medium,Bombing/Explosion,Wajir,North Eastern,Kenya,1.9696805599175256,39.96270044947659,0,2008-05-17,GTD,132,16,0,0.5
200000000490,"Armed Assault attack in Nairobi, Nairobi province Attack type: Armed Assault. Target: Religious Figures/Institutions in Nairobi. Group: Sabaot Land Defence Force.",terrorism,medium,Armed Assault,Nairobi,Nairobi,Kenya,-1.5302055284355154,36.9780536270512,2,2004-05-13,GTD,162,21,1,0.5
200000000491,"Unknown attack in Garissa, North Eastern province Attack type: Unknown. Target: Military in Garissa. Group: Mungiki.",terrorism,medium,Unknown,Garissa,North Eastern,Kenya,-0.5872449501904883,39.938109966760805,1,2022-03-04,GTD,116,16,1,0.5
200000000492,"Bombing/Explosion attack in Lamu, Coast province Attack type: Bombing/Explosion. Target: Government (General) in Lamu. Group: Sabaot Land Defence Force.",terrorism,medium,Bombing/Explosion,Lamu,Coast,Kenya,-1.9961210150573567,40.73595324064162,0,2022-09-21,GTD,152,19,0,0.5
200000000493,"Armed Assault attack in Wajir, North Eastern province Attack type: Armed Assault. Target: Private Citizens & Property in Wajir. Group: Al-Shabaab.",terrorism,high,Armed Assault,Wajir,North Eastern,Kenya,1.5317756709795933,39.75777370665593,8,2019-02-08,GTD,146,21,1,0.75
200000000494,"Armed Assault attack in Mandera, North Eastern province Attack type: Armed Assault. Target: NGO in Mandera. Group: Sabaot Land Defence Force.",terrorism,medium,Armed Assault,Mandera,North Eastern,Kenya,3.7393640463997437,42.01198269117057,1,2017-08-16,GTD,141,21,1,0.5
200000000495,"Facility/Infrastructure Attack attack in Lamu, Coast province Attack type: Facility/Infrastructure Attack. Target: Government (General) in Lamu. Group: Sabaot Land Defence Force.",terrorism,medium,Facility/Infrastructure Attack,Lamu,Coast,Kenya,-2.5200301787865866,40.9483029759744,2,2009-01-10,GTD,178,21,1,0.5
200000000496,"Armed Assault attack in Garissa, North Eastern province Attack type: Armed Assault. Target: Educational Institution in Garissa. Group: Unknown.",terrorism,medium,Armed Assault,Garissa,North Eastern,Kenya,-0.48029898286846784,39.35859477121962,4,2004-05-26,GTD,143,19,1,0.5
200000000497,"Assassination attack in Garissa, North Eastern province Attack type: Assassination. Target: Private Citizens & Property in Garissa. Group: Al-Shabaab.",terrorism,medium,Assassination,Garissa,North Eastern,Kenya,-0.6654635016522403,39.85359374427434,2,2024-01-27,GTD,150,19,1,0.5
200000000498,"Bombing/Explosion attack in Wajir, North Eastern province Attack type: Bombing/Explosion. Target: Educational Institution in Wajir. Group: Al-Shabaab.",terrorism,medium,Bombing/Explosion,Wajir,North Eastern,Kenya,1.7358128908850616,40.03300135994219,0,2008-12-28,GTD,150,17,0,0.5
200000000499,"Hostage Taking (Barricade Incident) attack in Kisumu, Nyanza province Attack type: Hostage Taking (Barricade Incident). Target: Religious Figures/Institutions in Kisumu. Group: Unknown.",terrorism,high,Hostage Taking (Barricade Incident),Kisumu,Nyanza,Kenya,-0.06578331117459195,34.518733922099536,5,2020-02-07,GTD,185,22,1,0.75
200000000500,"Hostage Taking (Barricade Incident) attack in Mombasa, Coast province Attack type: Hostage Taking (Barricade Incident). Target: NGO in Mombasa. Group: Unknown.",terrorism,medium,Hostage Taking (Barricade Incident),Mombasa,Coast,Kenya,-4.206417054449785,39.88805644173925,0,2017-09-03,GTD,159,21,0,0.5
200000000501,"Bombing/Explosion attack in Mombasa, Coast province Attack type: Bombing/Explosion. Target: Government (General) in Mombasa. Group: Unknown.",terrorism,medium,Bombing/Explosion,Mombasa,Coast,Kenya,-4.169571592279684,39.37690905671656,3,2022-11-05,GTD,140,16,1,0.5
200000000502,"Unarmed Assault attack in Eldoret, Rift Valley province Attack type: Unarmed Assault. Target: Business in Eldoret. Group: Sabaot Land Defence Force.",terrorism,medium,Unarmed Assault,Eldoret,Rift Valley,Kenya,0.6026333700387132,34.99666103321309,2,2014-07-09,GTD,148,21,1,0.5
200000000503,"Bombing/Explosion attack in Kisumu, Nyanza province Attack type: Bombing/Explosion. Target: Utilities in Kisumu. Group: Mungiki.",terrorism,high,Bombing/Explosion,Kisumu,Nyanza,Kenya,-0.3570787827423185,34.886370387017486,5,2006-11-18,GTD,128,15,1,0.75
200000000504,"Hostage Taking (Kidnapping) attack in Kisumu, Nyanza province Attack type: Hostage Taking (Kidnapping). Target: Religious Figures/Institutions in Kisumu. Group: Mungiki.",terrorism,medium,Hostage Taking (Kidnapping),Kisumu,Nyanza,Kenya,0.07544111523816245,34.69856519006301,0,2022-03-23,GTD,169,20,0,0.5
200000000505,"Facility/Infrastructure Attack attack in Wajir, North Eastern province Attack type: Facility/Infrastructure Attack. Target: Business in Wajir. Group: Sabaot Land Defence Force.",terrorism,medium,Facility/Infrastructure Attack,Wajir,North Eastern,Kenya,2.0113382203673265,39.91369982953726,0,2016-11-20,GTD,176,21,0,0.5
200000000506,"Armed Assault attack in Kisumu, Nyanza province Attack type: Armed Assault. Target: Journalists & Media in Kisumu. Group: Sabaot Land Defence Force.",terrorism,critical,Armed Assault,Kisumu,Nyanza,Kenya,-0.06424649370458994,34.85039338289466,18,2018-06-01,GTD,148,22,1,1.0
200000000507,"Armed Assault attack in Garissa, North Eastern province Attack type: Armed Assault. Target: Journalists & Media in Garissa. Group: Sabaot Land Defence Force.",terrorism,medium,Armed Assault,Garissa,North Eastern,Kenya,-0.35199098954232233,39.83904435554627,0,2022-02-04,GTD,157,23,0,0.5
200000000508,"Unarmed Assault attack in Garissa, North Eastern province Attack type: Unarmed Assault. Target: NGO in Garissa. Group: Unknown.",terrorism,medium,Unarmed Assault,Garissa,North Eastern,Kenya,-0.21009036600041658,39.649848693920035,3,2008-07-26,GTD,127,18,1,0.5
200000000509,"Hostage Taking (Kidnapping) attack in Lamu, Coast province Attack type: Hostage Taking (Kidnapping). Target: Government (General) in Lamu. Group: Mungiki.",terrorism,medium,Hostage Taking (Kidnapping),Lamu,Coast,Kenya,-2.431544488614948,40.76640706823133,4,2011-04-10,GTD,154,20,1,0.5
200000000510,"Unknown attack in Lamu, Coast province Attack type: Unknown. Target: Military in Lamu. Group: Al-Shabaab.",terrorism,medium,Unknown,Lamu,Coast,Kenya,-2.0759529828010557,40.65740750336726,0,2021-10-11,GTD,105,15,0,0.5
200000000511,"Assassination attack in Kisumu, Nyanza province Attack type: Assassination. Target: Private Citizens & Property in Kisumu. Group: Sabaot Land Defence Force.",terrorism,medium,Assassination,Kisumu,Nyanza,Kenya,-0.20032330245367264,34.81519382643627,0,2011-02-06,GTD,156,21,0,0.5
200000000512,"Armed Assault attack in Garissa, North Eastern province Attack type: Armed Assault. Target: Business in Garissa. Group: Al-Shabaab.",terrorism,medium,Armed Assault,Garissa,North Eastern,Kenya,-0.5907711629522492,39.85316565319846,0,2014-12-18,GTD,131,18,0,0.5
200000000513,"Armed Assault attack in Kisumu, Nyanza province Attack type: Armed Assault. Target: Business in Kisumu. Group: Mungiki.",terrorism,medium,Armed Assault,Kisumu,Nyanza,Kenya,-0.2967966212188493,35.03785981509524,0,2004-05-15,GTD,119,17,0,0.5
200000000514,"Bombing/Explosion attack in Mandera, North Eastern province Attack type: Bombing/Explosion. Target: Government (General) in Mandera. Group: Al-Shabaab.",terrorism,high,Bombing/Explosion,Mandera,North Eastern,Kenya,3.6425080950072064,41.70985112768427,8,2010-07-04,GTD,151,17,1,0.75
200000000515,"Hostage Taking (Barricade Incident) attack in Mombasa, Coast province Attack type: Hostage Taking (Barricade Incident). Target: Business in Mombasa. Group: Mungiki.",terrorism,high,Hostage Taking (Barricade Incident),Mombasa,Coast,Kenya,-3.876891774235064,39.811480829960914,8,2012-06-26,GTD,164,21,1,0.75
200000000516,"Bombing/Explosion attack in Mombasa, Coast province Attack type: Bombing/Explosion. Target: Journalists & Media in Mombasa. Group: Mungiki.",terrorism,medium,Bombing/Explosion,Mombasa,Coast,Kenya,-4.079047033935209,39.719054085002384,0,2016-04-06,GTD,139,17,0,0.5
200000000517,"Facility/Infrastructure Attack attack in Lamu, Coast province Attack type: Facility/Infrastructure Attack. Target: Police in Lamu. Group: Sabaot Land Defence Force.",terrorism,medium,Facility/Infrastructure Attack,Lamu,Coast,Kenya,-2.2789629675139302,40.80060975569694,0,2007-02-26,GTD,164,20,0,0.5
200000000518,"Facility/Infrastructure Attack attack in Kisumu, Nyanza province Attack type: Facility/Infrastructure Attack. Target: NGO in Kisumu. Group: Sabaot Land Defence Force.",terrorism,medium,Facility/Infrastructure Attack,Kisumu,Nyanza,Kenya,-0.3260383653954942,35.02186922670106,0,2024-05-11,GTD,166,20,0,0.5
200000000519,"Unknown attack in Lamu, Coast province Attack type: Unknown. Target: Transportation in Lamu. Group: Unknown.",terrorism,medium,Unknown,Lamu,Coast,Kenya,-2.146482995891082,40.98891362605784,1,2008-11-04,GTD,108,15,1,0.5
200000000520,"Unarmed Assault attack in Eldoret, Rift Valley province Attack type: Unarmed Assault. Target: Government (General) in Eldoret. Group: Al-Shabaab.",terrorism,medium,Unarmed Assault,Eldoret,Rift Valley,Kenya,0.7362577374381962,35.045517054615736,0,2022-02-04,GTD,145,19,0,0.5
200000000521,"Facility/Infrastructure Attack attack in Kisumu, Nyanza province Attack type: Facility/Infrastructure Attack. Target: Journalists & Media in Kisumu. Group: Al-Shabaab.",terrorism,medium,Facility/Infrastructure Attack,Kisumu,Nyanza,Kenya,-0.11036502314666373,34.64077039668865,0,2010-06-23,GTD,167,19,0,0.5
